code,city_code,name,yomi,prefecture_code,subprefecture_code,county_code,valid_from,valid_to
46483_initial,46483,内之浦町,うちのうらちょう,46,,46004,,2005-07-01
46484_initial,46484,高山町,こうやまちょう,46,,46004,,2005-07-01
46485_initial,46485,吾平町,あいらちょう,46,,46004,,2006-01-01
46486_initial,46486,大根占町,おおねじめちょう,46,,46004,,2005-03-22
46487_initial,46487,根占町,ねじめちょう,46,,46004,,2005-03-31
46488_initial,46488,田代町,たしろちょう,46,,46004,,2005-03-22
46489_initial,46489,佐多町,さたちょう,46,,46004,,2005-03-31
46490_20050322,46490,錦江町,きんこうちょう,46,46007,46004,2005-03-22,
46491_20050331,46491,南大隅町,みなみおおすみちょう,46,46007,46004,2005-03-31,
46492_20050701,46492,肝付町,きもつきちょう,46,46007,46004,2005-07-01,
46501_initial,46501,中種子町,なかたねちょう,46,46002,46008,,
46502_initial,46502,南種子町,みなみたねちょう,46,46002,46008,,
46503_initial,46503,上屋久町,かみやくちょう,46,,46008,,2007-10-01
46504_initial,46504,屋久町,やくちょう,46,,46008,,2007-10-01
46505_20071001,46505,屋久島町,やくしまちょう,46,46002,46008,2007-10-01,
46521_initial,46521,三島村,みしまむら,46,46003,46006,,1973-04-01
46522_initial,46522,十島村,としまむら,46,46003,46006,,1973-04-01
46523_initial,46523,大和村,やまとそん,46,46001,46006,,
46524_initial,46524,宇検村,うけんそん,46,46001,46006,,
46525_initial,46525,瀬戸内町,せとうちちょう,46,46001,46006,,
