id,municipality_id,city_code,subprefecture_code,county_code,valid_from,valid_to
08321_initial,M00754,08321,,08004,,2006-03-19
08322_initial,M00755,08322,,08004,,2006-03-19
08323_initial,M00756,08323,,08004,,2005-02-01
08324_initial,M00757,08324,,08004,,2005-10-01
08341_initial,M00758,08341,,08013,,
08342_initial,M00759,08342,,08013,,2005-01-21
08342_20050121,M00759,08342,,08013,2005-01-21,2005-01-21
08343_initial,M00760,08343,,08013,,2005-01-21
08344_initial,M00761,08344,,08013,,2004-10-16
08345_initial,M00762,08345,,08013,,2004-10-16
08346_initial,M00763,08346,,08013,,2004-10-16
08347_initial,M00764,08347,,08013,,2004-10-16
08361_initial,M00765,08361,,08008,,1993-11-01
08361_19931101,M00766,08361,,08008,1993-11-01,2004-12-01
08362_initial,M00767,08362,,08008,,2004-12-01
08363_initial,M00768,08363,,08008,,2004-12-01
08364_initial,M00769,08364,,08008,,
08381_initial,M00770,08381,,08014,,2004-11-01
08401_initial,M00771,08401,,08007,,2005-10-11
08402_initial,M00772,08402,,08007,,2005-10-11
08403_initial,M00773,08403,,08007,,2005-10-11
08404_initial,M00774,08404,,08007,,1995-09-01
08405_initial,M00775,08405,,08007,,1995-09-01
08405_19950901,M00775,08405,,08007,1995-09-01,1995-09-01
08406_initial,M00776,08406,,08007,,2005-08-01
08406_20050801,M00776,08406,,08007,2005-08-01,2005-08-01
08407_initial,M00777,08407,,08007,,2005-08-01
08421_initial,M00778,08421,,08009,,2005-09-02
08422_initial,M00779,08422,,08009,,2001-04-01
08423_initial,M00780,08423,,08009,,2001-04-01
08423_20010401,M00780,08423,,08009,2001-04-01,2001-04-01
08424_initial,M00781,08424,,08009,,1997-10-01
08424_19971001,M00782,08424,,08009,1997-10-01,2005-09-02
08425_initial,M00783,08425,,08009,,2005-09-02
08441_initial,M00784,08441,,08001,,2005-03-22
08442_initial,M00785,08442,,08001,,
08443_initial,M00786,08443,,08001,,
08444_initial,M00787,08444,,08001,,1986-06-01
08445_initial,M00788,08445,,08001,,1983-01-01
08445_19830101,M00789,08445,,08001,1983-01-01,2002-11-01
08446_initial,M00790,08446,,08001,,1996-06-01
08446_19960601,M00791,08446,,08001,1996-06-01,2005-03-22
08447_initial,M00792,08447,,08001,,1996-06-01
08447_19960601,M00793,08447,,08001,1996-06-01,
08448_initial,M00794,08448,,08001,,2005-03-22
08449_initial,M00795,08449,,08001,,1996-09-01
08449_19960901,M00796,08449,,08001,1996-09-01,2005-03-22
08461_initial,M00797,08461,,08011,,1997-04-01
08461_19970401,M00798,08461,,08011,1997-04-01,2005-03-28
08462_initial,M00799,08462,,08011,,2006-03-27
08463_initial,M00800,08463,,08011,,2005-10-01
08464_initial,M00801,08464,,08011,,1992-01-01
08464_19920101,M00802,08464,,08011,1992-01-01,2005-03-28
08465_initial,M00803,08465,,08011,,2006-02-20
08466_initial,M00804,08466,,08011,,1987-11-30
08481_initial,M00805,08481,,08012,,1987-11-30
08482_initial,M00806,08482,,08012,,1985-04-01
08482_19850401,M00807,08482,,08012,1985-04-01,2006-03-27
08483_initial,M00808,08483,,08012,,2006-03-27
08484_initial,M00809,08484,,08012,,1987-11-30
08485_initial,M00810,08485,,08012,,1988-01-31
08486_initial,M00811,08486,,08012,,1987-11-30
08501_initial,M00812,08501,,08006,,2005-03-28
08502_initial,M00813,08502,,08006,,2005-03-28
08503_initial,M00814,08503,,08006,,2005-10-01
08504_initial,M00815,08504,,08006,,2005-10-01
08505_initial,M00816,08505,,08006,,2005-03-28
08521_initial,M00817,08521,,08010,,1972-02-01
08521_19720201,M00818,08521,,08010,1972-02-01,
08522_initial,M00819,08522,,08010,,2006-01-01
08523_initial,M00820,08523,,08010,,2006-01-01
08541_initial,M00821,08541,,08005,,2005-09-12
08542_initial,M00822,08542,,08005,,1996-06-01
08542_19960601,M00823,08542,,08005,1996-06-01,
08543_initial,M00824,08543,,08005,,2005-09-12
08544_initial,M00825,08544,,08005,,2005-03-22
08545_initial,M00826,08545,,08005,,1972-04-01
08546_initial,M00827,08546,,08005,,
08561_initial,M00828,08561,,08002,,2002-02-02
08562_initial,M00829,08562,,08002,,1970-10-01
08563_initial,M00830,08563,,08002,,2005-03-28
08564_initial,M00831,08564,,08002,,
09201_initial,M00832,09201,,,,2007-03-31
09201_20070331,M00832,09201,,,2007-03-31,
09202_initial,M00833,09202,,,,
09203_initial,M00834,09203,,,,2010-03-29
09203_20100329,M00834,09203,,,2010-03-29,2011-10-01
09203_20111001,M00834,09203,,,2011-10-01,2014-04-05
09203_20140405,M00834,09203,,,2014-04-05,
09204_initial,M00835,09204,,,,2005-02-28
09204_20050228,M00835,09204,,,2005-02-28,
09205_initial,M00836,09205,,,,2006-01-01
09205_20060101,M00836,09205,,,2006-01-01,
09206_initial,M00837,09206,,,,2006-03-20
09206_20060320,M00837,09206,,,2006-03-20,
09207_initial,M00838,09207,,,,2006-03-20
09208_initial,M00839,09208,,,,
09209_initial,M00840,09209,,,,2009-03-23
09209_20090323,M00840,09209,,,2009-03-23,
09210_initial,M00841,09210,,,,2005-10-01
09210_20051001,M00841,09210,,,2005-10-01,
09211_initial,M00842,09211,,,,
09212_19701101,M00843,09212,,,1970-11-01,2005-01-01
09213_20050101,M00844,09213,,,2005-01-01,
09214_20050328,M00845,09214,,,2005-03-28,
09215_20051001,M00846,09215,,,2005-10-01,
09216_20060110,M00847,09216,,,2006-01-10,
09301_initial,M00848,09301,,09005,,
09302_initial,M00849,09302,,09005,,1971-04-01
09302_19710401,M00850,09302,,09005,1971-04-01,2006-01-10
09303_initial,M00851,09303,,09005,,1994-07-01
09303_19940701,M00852,09303,,09005,1994-07-01,2007-03-31
09304_initial,M00853,09304,,09005,,2007-03-31
09321_initial,M00854,09321,,09004,,1994-10-01
09321_19941001,M00855,09321,,09004,1994-10-01,2011-10-01
09322_initial,M00856,09322,,09004,,2006-01-01
09323_initial,M00857,09323,,09004,,2006-03-20
09341_initial,M00858,09341,,09002,,2009-03-23
09342_initial,M00859,09342,,09002,,
09343_initial,M00860,09343,,09002,,
09344_initial,M00861,09344,,09002,,1972-01-01
09344_19720101,M00862,09344,,09002,1972-01-01,
09345_initial,M00863,09345,,09002,,
09361_initial,M00864,09361,,09006,,
09362_initial,M00865,09362,,09006,,2006-01-10
09363_initial,M00866,09363,,09006,,2006-01-10
09364_initial,M00867,09364,,09006,,
09365_initial,M00868,09365,,09006,,2010-03-29
09366_initial,M00869,09366,,09006,,2010-03-29
09367_initial,M00870,09367,,09006,,2014-04-05
09368_initial,M00871,09368,,09006,,2010-03-29
09381_initial,M00872,09381,,09003,,1982-04-01
09382_initial,M00873,09382,,09003,,2006-03-20
09383_initial,M00874,09383,,09003,,2006-03-20
09384_initial,M00875,09384,,09003,,
09385_initial,M00876,09385,,09003,,2005-03-28
09386_initial,M00877,09386,,09003,,
09387_initial,M00878,09387,,09003,,2005-03-28
09401_initial,M00879,09401,,09001,,1971-09-01
09401_19710901,M00880,09401,,09001,1971-09-01,2005-10-01
09402_initial,M00881,09402,,09001,,2005-10-01
09403_initial,M00882,09403,,09001,,2005-10-01
09404_initial,M00883,09404,,09001,,2005-10-01
09405_initial,M00884,09405,,09001,,2005-10-01
09406_initial,M00885,09406,,09001,,2005-10-01
09407_initial,M00886,09407,,09001,,
09408_initial,M00887,09408,,09001,,1970-11-01
09409_initial,M00888,09409,,09001,,2005-01-01
09410_19820401,M00889,09410,,09001,1982-04-01,2005-01-01
09411_20051001,M00890,09411,,09001,2005-10-01,
09421_initial,M00891,09421,,09007,,2005-02-28
09422_initial,M00892,09422,,09007,,2005-02-28
10201_initial,M00893,10201,,,,2004-12-05
10201_20041205,M00893,10201,,,2004-12-05,2009-05-05
10201_20090505,M00893,10201,,,2009-05-05,
10202_initial,M00894,10202,,,,2006-01-23
10202_20060123,M00894,10202,,,2006-01-23,2006-10-01
10202_20061001,M00894,10202,,,2006-10-01,2009-06-01
10202_20090601,M00894,10202,,,2009-06-01,
10203_initial,M00895,10203,,,,2005-06-13
10203_20050613,M00895,10203,,,2005-06-13,
10204_initial,M00896,10204,,,,2005-01-01
10204_20050101,M00896,10204,,,2005-01-01,
10205_initial,M00897,10205,,,,2005-03-28
10205_20050328,M00897,10205,,,2005-03-28,
10206_initial,M00898,10206,,,,2005-02-13
10206_20050213,M00898,10206,,,2005-02-13,
10207_initial,M00899,10207,,,,
10208_initial,M00900,10208,,,,2006-02-20
10208_20060220,M00900,10208,,,2006-02-20,
10209_initial,M00901,10209,,,,2006-01-01
10209_20060101,M00901,10209,,,2006-01-01,
