id,name,yomi,prefecture_code
M00820,石下町,いしげまち,08
M00821,総和町,そうわまち,08
M00823,五霞町,ごかまち,08
M00824,三和町,さんわまち,08
M00825,猿島町,さしままち,08
M00827,境町,さかいまち,08
M00830,藤代町,ふじしろまち,08
M00831,利根町,とねまち,08
M00832,宇都宮市,うつのみやし,09
M00833,足利市,あしかがし,09
M00834,栃木市,とちぎし,09
M00835,佐野市,さのし,09
M00836,鹿沼市,かぬまし,09
M00837,日光市,にっこうし,09
M00838,今市市,いまいちし,09
M00839,小山市,おやまし,09
M00840,真岡市,もおかし,09
M00841,大田原市,おおたわらし,09
M00842,矢板市,やいたし,09
M00843,黒磯市,くろいそし,09
M00844,那須塩原市,なすしおばらし,09
M00845,さくら市,さくらし,09
M00846,那須烏山市,なすからすやまし,09
M00847,下野市,しもつけし,09
M00848,上三川町,かみのかわまち,09
M00850,南河内町,みなみかわちまち,09
M00852,上河内町,かみかわちまち,09
M00853,河内町,かわちまち,09
M00855,西方町,にしかたまち,09
M00856,粟野町,あわのまち,09
M00857,足尾町,あしおまち,09
M00858,二宮町,にのみやまち,09
M00859,益子町,ましこまち,09
M00860,茂木町,もてぎまち,09
M00862,市貝町,いちかいまち,09
M00863,芳賀町,はがまち,09
M00864,壬生町,みぶまち,09
M00865,石橋町,いしばしまち,09
M00866,国分寺町,こくぶんじまち,09
M00867,野木町,のぎまち,09
M00868,大平町,おおひらまち,09
M00869,藤岡町,ふじおかまち,09
M00870,岩舟町,いわふねまち,09
M00871,都賀町,つがまち,09
M00873,栗山村,くりやまむら,09
M00874,藤原町,ふじはらまち,09
M00875,塩谷町,しおやまち,09
M00876,氏家町,うじいえまち,09
M00877,高根沢町,たかねざわまち,09
M00878,喜連川町,きつれがわまち,09
M00880,南那須町,みなみなすまち,09
M00881,烏山町,からすやままち,09
M00882,馬頭町,ばとうまち,09
M00883,小川町,おがわまち,09
M00884,湯津上村,ゆづかみむら,09
M00885,黒羽町,くろばねまち,09
M00886,那須町,なすまち,09
M00888,西那須野町,にしなすのまち,09
M00889,塩原町,しおばらまち,09
M00890,那珂川町,なかがわまち,09
M00891,田沼町,たぬままち,09
M00892,葛生町,くずうまち,09
M00893,前橋市,まえばしし,10
M00894,高崎市,たかさきし,10
M00895,桐生市,きりゅうし,10
M00896,伊勢崎市,いせさきし,10
M00897,太田市,おおたし,10
M00898,沼田市,ぬまたし,10
M00899,館林市,たてばやしし,10
M00900,渋川市,しぶかわし,10
M00901,藤岡市,ふじおかし,10
M00902,富岡市,とみおかし,10
M00903,安中市,あんなかし,10
M00904,みどり市,みどりし,10
M00905,北橘村,きたたちばなむら,10
M00906,赤城村,あかぎむら,10
M00907,富士見村,ふじみむら,10
M00908,大胡町,おおごまち,10
M00909,宮城村,みやぎむら,10
M00910,粕川村,かすかわむら,10
M00911,新里村,にいさとむら,10
M00912,黒保根村,くろほねむら,10
M00913,東村,あずまむら,10
M00914,榛名町,はるなまち,10
M00916,倉渕村,くらぶちむら,10
M00917,箕郷町,みさとまち,10
M00918,群馬町,ぐんままち,10
M00919,子持村,こもちむら,10
M00920,小野上村,おのがみむら,10
M00921,伊香保町,いかほまち,10
M00922,榛東村,しんとうむら,10
M00924,吉岡町,よしおかまち,10
M00925,新町,しんまち,10
M00926,鬼石町,おにしまち,10
M00927,吉井町,よしいまち,10
M00928,万場町,まんばまち,10
M00929,中里村,なかさとむら,10
M00930,上野村,うえのむら,10
M00931,神流町,かんなまち,10
M00932,妙義町,みょうぎまち,10
M00933,下仁田町,しもにたまち,10
M00934,南牧村,なんもくむら,10
M00935,甘楽町,かんらまち,10
M00936,松井田町,まついだまち,10
M00937,中之条町,なかのじょうまち,10
M00938,東村,あづまむら,10
M00939,吾妻町,あがつままち,10
M00940,長野原町,ながのはらまち,10
M00941,嬬恋村,つまごいむら,10
M00942,草津町,くさつまち,10
M00943,六合村,くにむら,10
M00944,高山村,たかやまむら,10
M00945,東吾妻町,ひがしあがつままち,10
M00946,白沢村,しらさわむら,10
M00947,利根村,とねむら,10
M00948,片品村,かたしなむら,10
M00949,川場村,かわばむら,10
M00950,月夜野町,つきよのまち,10
M00951,水上町,みなかみまち,10
M00952,新治村,にいはるむら,10
M00953,昭和村,しょうわむら,10
M00954,みなかみ町,みなかみまち,10
M00956,赤堀町,あかぼりまち,10
M00957,東村,あずまむら,10
M00958,境町,さかいまち,10
M00959,玉村町,たまむらまち,10
M00960,尾島町,おじままち,10
M00961,新田町,にったまち,10
M00962,藪塚本町,やぶづかほんまち,10
M00964,笠懸町,かさかけまち,10
M00965,大間々町,おおまままち,10
M00966,板倉町,いたくらまち,10
M00968,明和町,めいわまち,10
M00970,千代田町,ちよだまち,10
M00971,大泉町,おおいずみまち,10
M00972,邑楽町,おうらまち,10
M00973,川越市,かわごえし,11
M00974,熊谷市,くまがやし,11
M00975,川口市,かわぐちし,11
M00976,浦和市,うらわし,11
M00977,大宮市,おおみやし,11
M00978,行田市,ぎょうだし,11
M00979,秩父市,ちちぶし,11
M00980,所沢市,ところざわし,11
M00981,飯能市,はんのうし,11
M00982,加須市,かぞし,11
M00983,本庄市,ほんじょうし,11
M00984,東松山市,ひがしまつやまし,11
M00985,岩槻市,いわつきし,11
M00986,春日部市,かすかべし,11
M00987,狭山市,さやまし,11
M00988,羽生市,はにゆうし,11
M00989,鴻巣市,こうのすし,11
M00990,深谷市,ふかやし,11
M00991,上尾市,あげおし,11
M00992,与野市,よのし,11
M00993,草加市,そうかし,11
M00994,越谷市,こしがやし,11
M00995,蕨市,わらびし,11
M00996,戸田市,とだし,11
M00997,入間市,いるまし,11
M00998,鳩ケ谷市,はとがやし,11
M00999,朝霞市,あさかし,11
M01000,志木市,しきし,11
M01001,和光市,わこうし,11
M01002,新座市,にいざし,11
M01003,桶川市,おけがわし,11
M01004,久喜市,くきし,11
M01005,北本市,きたもとし,11
M01006,八潮市,やしおし,11
M01007,富士見市,ふじみし,11
M01008,上福岡市,かみふくおかし,11
M01009,三郷市,みさとし,11
M01010,蓮田市,はすだし,11
M01011,坂戸市,さかどし,11
M01012,幸手市,さってし,11
M01013,鶴ヶ島市,つるがしまし,11
M01014,日高市,ひだかし,11
M01015,吉川市,よしかわし,11
M01016,さいたま市,さいたまし,11
M01017,ふじみ野市,ふじみのし,11
M01018,白岡市,しらおかし,11
M01020,伊奈町,いなまち,11
M01023,吹上町,ふきあげまち,11
M01028,大井町,おおいまち,11
M01031,三芳町,みよしまち,11
M01033,毛呂山町,もろやままち,11
M01034,越生町,おごせまち,11
M01037,名栗村,なぐりむら,11
M01039,滑川町,なめがわまち,11
M01040,嵐山町,らんざんまち,11
M01041,小川町,おがわまち,11
M01042,都幾川村,ときがわむら,11
M01043,玉川村,たまがわむら,11
M01045,川島町,かわじままち,11
M01047,吉見町,よしみまち,11
M01049,鳩山町,はとやままち,11
M01050,ときがわ町,ときがわまち,11
M01052,横瀬町,よこぜまち,11
M01053,皆野町,みなのまち,11
M01055,長瀞町,ながとろまち,11
M01056,吉田町,よしだまち,11
M01057,小鹿野町,おがのまち,11
M01058,両神村,りょうかみむら,11
M01059,大滝村,おおたきむら,11
M01060,荒川村,あらかわむら,11
M01061,東秩父村,ひがしちちぶむら,11
M01063,美里町,みさとまち,11
M01064,児玉町,こだままち,11
M01066,神川町,かみかわまち,11
M01067,神泉村,かみいずみむら,11
M01069,上里町,かみさとまち,11
M01071,大里町,おおさとまち,11
M01073,江南町,こうなんまち,11
M01074,妻沼町,めぬままち,11
M01075,豊里村,とよさとむら,11
M01076,岡部町,おかべまち,11
M01078,川本町,かわもとまち,11
M01080,花園町,はなぞのまち,11
M01081,寄居町,よりいまち,11
M01082,騎西町,きさいまち,11
M01083,南河原村,みなみかわらむら,11
M01085,川里町,かわさとまち,11
M01087,北川辺町,きたかわべまち,11
M01089,大利根町,おおとねまち,11
M01091,宮代町,みやしろまち,11
M01095,菖蒲町,しょうぶまち,11
M01096,栗橋町,くりはしまち,11
M01097,鷲宮町,わしみやまち,11
M01099,杉戸町,すぎとまち,11
M01100,松伏町,まつぶしまち,11
M01103,庄和町,しょうわまち,11
M01104,千葉市,ちばし,12
M01105,銚子市,ちょうしし,12
M01106,市川市,いちかわし,12
M01107,船橋市,ふなばしし,12
M01108,館山市,たてやまし,12
M01109,木更津市,きさらづし,12
M01110,松戸市,まつどし,12
M01111,野田市,のだし,12
M01112,佐原市,さわらし,12
M01113,茂原市,もばらし,12
M01114,成田市,なりたし,12
M01115,佐倉市,さくらし,12
M01116,東金市,とうがねし,12
M01117,八日市場市,ようかいちばし,12
M01118,旭市,あさひし,12
M01119,習志野市,ならしのし,12
M01120,柏市,かしわし,12
M01121,勝浦市,かつうらし,12
M01122,市原市,いちはらし,12
M01123,流山市,ながれやまし,12
M01124,八千代市,やちよし,12
M01125,我孫子市,あびこし,12
M01126,鴨川市,かもがわし,12
M01127,鎌ケ谷市,かまがやし,12
M01128,君津市,きみつし,12
M01129,富津市,ふっつし,12
M01130,浦安市,うらやすし,12
M01131,四街道市,よつかいどうし,12
M01132,袖ケ浦市,そでがうらし,12
M01133,八街市,やちまたし,12
M01134,印西市,いんざいし,12
M01135,白井市,しろいし,12
M01136,富里市,とみさとし,12
M01137,南房総市,みなみぼうそうし,12
M01138,匝瑳市,そうさし,12
M01139,香取市,かとりし,12
M01140,山武市,さんむし,12
M01141,いすみ市,いすみし,12
M01142,大網白里市,おおあみしらさとし,12
M01145,関宿町,せきやどまち,12
M01147,沼南町,しょうなんまち,12
M01149,酒々井町,しすいまち,12
M01153,印旛村,いんばむら,12
M01156,本埜村,もとのむら,12
M01157,栄町,さかえまち,12
M01158,下総町,しもふさまち,12
M01159,神崎町,こうざきまち,12
M01160,大栄町,たいえいまち,12
M01161,小見川町,おみがわまち,12
M01162,山田町,やまだまち,12
M01163,栗源町,くりもとまち,12
M01164,多古町,たこまち,12
M01165,干潟町,ひかたまち,12
M01166,東庄町,とうのしょうまち,12
M01167,海上町,うなかみまち,12
M01168,飯岡町,いいおかまち,12
M01169,光町,ひかりまち,12
M01170,野栄町,のさかまち,12
M01172,九十九里町,くじゆうくりまち,12
M01173,成東町,なるとうまち,12
M01174,山武町,さんぶまち,12
M01175,蓮沼村,はすぬまむら,12
M01176,松尾町,まつおまち,12
M01177,横芝町,よこしばまち,12
M01178,芝山町,しばやままち,12
M01179,横芝光町,よこしばひかりまち,12
M01180,一宮町,いちのみやまち,12
M01182,睦沢町,むつざわまち,12
M01183,長生村,ちょうせいむら,12
M01184,白子町,しらこまち,12
M01185,本納町,ほんのうまち,12
M01186,長柄町,ながらまち,12
M01187,長南町,ちょうなんまち,12
M01188,大多喜町,おおたきまち,12
M01189,夷隅町,いすみまち,12
M01190,御宿町,おんじゆくまち,12
M01191,大原町,おおはらまち,12
M01192,岬町,みさきまち,12
M01193,富浦町,とみうらまち,12
M01194,富山町,とみやままち,12
M01195,鋸南町,きよなんまち,12
M01196,三芳村,みよしむら,12
M01197,白浜町,しらはままち,12
M01198,千倉町,ちくらまち,12
M01199,丸山町,まるやままち,12
M01200,和田町,わだまち,12
M01201,江見町,えみまち,12
M01202,長狭町,ながさまち,12
M01203,鴨川町,かもがわまち,12
M01204,天津小湊町,あまつこみなとまち,12
M01206,平川町,ひらかわまち,12
M01207,富来田町,ふくたまち,12
M01208,小櫃村,おびつむら,12
M01209,上総町,かずさまち,12
M01211,小糸町,こいとまち,12
M01212,清和村,せいわむら,12
M01214,大佐和町,おおさわまち,12
M01215,天羽町,あまはまち,12
M01216,千代田区,ちよだく,13
M01217,中央区,ちゅうおうく,13
M01218,港区,みなとく,13
M01219,新宿区,しんじゅくく,13
M01220,文京区,ぶんきょうく,13
M01221,台東区,たいとうく,13
M01222,墨田区,すみだく,13
M01223,江東区,こうとうく,13
M01224,品川区,しながわく,13
M01225,目黒区,めぐろく,13
M01226,大田区,おおたく,13
M01227,世田谷区,せたがやく,13
M01228,渋谷区,しぶやく,13
M01229,中野区,なかのく,13
M01230,杉並区,すぎなみく,13
M01231,豊島区,としまく,13
M01232,北区,きたく,13
M01233,荒川区,あらかわく,13
M01234,板橋区,いたばしく,13
M01235,練馬区,ねりまく,13
M01236,足立区,あだちく,13
M01237,葛飾区,かつしかく,13
M01238,江戸川区,えどがわく,13
M01239,八王子市,はちおうじし,13
M01240,立川市,たちかわし,13
M01241,武蔵野市,むさしのし,13
M01242,三鷹市,みたかし,13
M01243,青梅市,おうめし,13
M01244,府中市,ふちゅうし,13
M01245,昭島市,あきしまし,13
M01246,調布市,ちょうふし,13
M01247,町田市,まちだし,13
M01248,小金井市,こがねいし,13
M01249,小平市,こだいらし,13
M01250,日野市,ひのし,13
M01251,東村山市,ひがしむらやまし,13
M01252,国分寺市,こくぶんじし,13
M01253,国立市,くにたちし,13
M01254,田無市,たなしし,13
M01255,保谷市,ほうやし,13
M01256,福生市,ふっさし,13
M01257,狛江市,こまえし,13
M01258,東大和市,ひがしやまとし,13
M01259,清瀬市,きよせし,13
M01260,東久留米市,ひがしくるめし,13
M01261,武蔵村山市,むさしむらやまし,13
M01262,多摩市,たまし,13
M01263,稲城市,いなぎし,13
M01264,秋川市,あきがわし,13
M01265,羽村市,はむらし,13
M01266,あきる野市,あきるのし,13
M01267,西東京市,にしとうきょうし,13
M01270,瑞穂町,みずほまち,13
M01271,秋多町,あきたまち,13
M01273,日の出町,ひのでまち,13
M01274,五日市町,いつかいちまち,13
M01275,檜原村,ひのはらむら,13
M01276,奥多摩町,おくたままち,13
M01284,大島町,おおしままち,13
M01285,利島村,としまむら,13
M01287,新島村,にいじまむら,13
M01288,神津島村,こうづしまむら,13
M01289,三宅村,みやけむら,13
M01290,御蔵島村,みくらじまむら,13
M01291,八丈町,はちじょうまち,13
M01292,青ヶ島村,あおがしまむら,13
M01293,小笠原村,おがさわらむら,13
M01294,横浜市,よこはまし,14
M01295,横須賀市,よこすかし,14
M01296,川崎市,かわさきし,14
M01297,平塚市,ひらつかし,14
M01298,鎌倉市,かまくらし,14
M01299,藤沢市,ふじさわし,14
M01300,小田原市,おだわらし,14
M01301,茅ヶ崎市,ちがさきし,14
M01302,逗子市,ずしし,14
M01303,相模原市,さがみはらし,14
M01304,三浦市,みうらし,14
M01305,秦野市,はだのし,14
M01306,厚木市,あつぎし,14
M01307,大和市,やまとし,14
M01308,伊勢原市,いせはらし,14
M01309,海老名市,えびなし,14
M01310,座間市,ざまし,14
M01311,南足柄市,みなみあしがらし,14
M01312,綾瀬市,あやせし,14
M01313,葉山町,はやままち,14
M01314,寒川町,さむかわまち,14
M01318,大磯町,おおいそまち,14
M01319,二宮町,にのみやまち,14
M01321,中井町,なかいまち,14
M01322,大井町,おおいまち,14
M01323,松田町,まつだまち,14
M01324,山北町,やまきたまち,14
M01326,開成町,かいせいまち,14
M01327,橘町,たちばなまち,14
M01328,箱根町,はこねまち,14
M01329,真鶴町,まなづるまち,14
M01330,湯河原町,ゆがわらまち,14
M01331,愛川町,あいかわまち,14
M01332,清川村,きよかわむら,14
M01333,城山町,しろやままち,14
M01334,津久井町,つくいまち,14
M01335,相模湖町,さがみこまち,14
M01336,藤野町,ふじのまち,14
M01337,新潟市,にいがたし,15
M01338,長岡市,ながおかし,15
M01339,高田市,たかだし,15
M01340,三条市,さんじょうし,15
M01341,柏崎市,かしわざきし,15
M01342,新発田市,しばたし,15
M01343,新津市,にいつし,15
M01344,小千谷市,おぢやし,15
M01345,加茂市,かもし,15
M01346,十日町市,とおかまちし,15
M01347,見附市,みつけし,15
M01348,村上市,むらかみし,15
M01349,燕市,つばめし,15
M01350,直江津市,なおえつし,15
M01351,栃尾市,とちおし,15
M01352,糸魚川市,いといがわし,15
M01353,妙高市,みょうこうし,15
M01355,五泉市,ごせんし,15
M01356,両津市,りょうつし,15
M01357,白根市,しろねし,15
M01358,豊栄市,とよさかし,15
M01359,上越市,じょうえつし,15
M01360,阿賀野市,あがのし,15
M01361,佐渡市,さどし,15
M01362,魚沼市,うおぬまし,15
M01363,南魚沼市,みなみうおぬまし,15
M01364,胎内市,たいないし,15
M01365,安田町,やすだまち,15
M01366,京ヶ瀬村,きょうがせむら,15
M01367,水原町,すいばらまち,15
M01368,笹神村,ささかみむら,15
M01371,豊浦町,とようらまち,15
M01373,聖籠町,せいろうまち,15
M01374,加治川村,かじかわむら,15
M01375,紫雲寺町,しうんじまち,15
M01376,中条町,なかじょうまち,15
M01377,黒川村,くろかわむら,15
M01378,小須戸町,こすどまち,15
M01379,村松町,むらまつまち,15
M01381,横越町,よこごしまち,15
M01382,亀田町,かめだまち,15
M01383,岩室村,いわむろむら,15
M01384,弥彦村,やひこむら,15
M01385,分水町,ぶんすいまち,15
M01386,吉田町,よしだまち,15
M01387,巻町,まきまち,15
M01388,西川町,にしかわまち,15
M01390,黒埼町,くろさきまち,15
M01391,味方村,あじかたむら,15
M01392,潟東村,かたひがしむら,15
M01393,月潟村,つきがたむら,15
M01394,中之口村,なかのくちむら,15
M01396,田上町,たがみまち,15
M01397,下田村,しただむら,15
M01399,栄町,さかえまち,15
M01401,中之島町,なかのしままち,15
M01402,津川町,つがわまち,15
M01403,鹿瀬町,かのせまち,15
M01404,上川村,かみかわむら,15
M01405,三川村,みかわむら,15
M01406,阿賀町,あがまち,15
M01407,越路町,こしじまち,15
M01408,三島町,みしままち,15
M01409,与板町,よいたまち,15
M01410,和島村,わしまむら,15
M01411,出雲崎町,いずもざきまち,15
M01412,寺泊町,てらどまりまち,15
M01413,山古志村,やまこしむら,15
M01414,川口町,かわぐちまち,15
M01415,堀之内町,ほりのうちまち,15
M01416,小出町,こいでまち,15
M01417,湯之谷村,ゆのたにむら,15
M01418,広神村,ひろかみむら,15
M01419,守門村,すもんむら,15
M01420,入広瀬村,いりひろせむら,15
M01421,湯沢町,ゆざわまち,15
M01422,塩沢町,しおざわまち,15
M01423,六日町,むいかまち,15
M01424,大和町,やまとまち,15
M01425,川西町,かわにしまち,15
M01426,津南町,つなんまち,15
M01427,中里村,なかさとむら,15
M01428,高柳町,たかやなぎまち,15
M01429,小国町,おぐにまち,15
M01430,北条町,きたじょうまち,15
M01431,刈羽村,かりわむら,15
M01432,西山町,にしやままち,15
M01433,安塚町,やすづかまち,15
M01434,浦川原村,うらがわらむら,15
M01435,松代町,まつだいまち,15
M01436,松之山町,まつのやままち,15
M01437,大島村,おおしまむら,15
M01438,牧村,まきむら,15
M01439,柿崎町,かきざきまち,15
M01440,大潟町,おおがたまち,15
M01441,頸城村,くびきむら,15
M01442,吉川町,よしかわまち,15
M01443,妙高高原町,みょうこうこうげんまち,15
M01444,中郷村,なかごうむら,15
M01445,妙高村,みょうこうむら,15
M01446,板倉町,いたくらまち,15
M01447,清里村,きよさとむら,15
M01448,三和村,さんわむら,15
M01449,名立町,なだちまち,15
M01450,能生町,のうまち,15
M01451,青海町,おうみまち,15
M01452,関川村,せきかわむら,15
M01453,荒川町,あらかわまち,15
M01454,神林村,かみはやしむら,15
M01455,朝日村,あさひむら,15
M01456,山北町,さんぽくまち,15
M01457,粟島浦村,あわしまうらむら,15
M01458,相川町,あいかわまち,15
M01459,佐和田町,さわたまち,15
M01460,金井町,かないまち,15
M01461,新穂村,にいぼむら,15
M01462,畑野町,はたのまち,15
M01463,真野町,まのまち,15
M01464,小木町,おぎまち,15
M01465,羽茂町,はもちまち,15
M01466,赤泊村,あかどまりむら,15
M01467,富山市,とやまし,16
M01468,高岡市,たかおかし,16
M01469,新湊市,しんみなとし,16
M01470,魚津市,うおづし,16
M01471,氷見市,ひみし,16
M01472,滑川市,なめりかわし,16
M01473,黒部市,くろべし,16
M01474,砺波市,となみし,16
M01475,小矢部市,おやべし,16
M01476,南砺市,なんとし,16
M01477,射水市,いみずし,16
M01478,大沢野町,おおさわのまち,16
M01479,大山町,おおやままち,16
M01480,舟橋村,ふなはしむら,16
M01481,上市町,かみいちまち,16
M01482,立山町,たてやままち,16
M01483,宇奈月町,うなづきまち,16
M01484,入善町,にゅうぜんまち,16
M01485,朝日町,あさひまち,16
M01486,八尾町,やつおまち,16
M01487,婦中町,ふちゅうまち,16
M01488,山田村,やまだむら,16
M01489,細入村,ほそいりむら,16
M01490,小杉町,こすぎまち,16
M01491,大門町,だいもんまち,16
M01492,下村,しもむら,16
M01493,大島町,おおしままち,16
M01494,城端町,じょうはなまち,16
M01495,平村,たいらむら,16
M01496,上平村,かみたいらむら,16
M01497,利賀村,とがむら,16
M01498,庄川町,しょうがわまち,16
M01499,井波町,いなみまち,16
M01500,井口村,いのくちむら,16
M01501,福野町,ふくのまち,16
M01502,福光町,ふくみつまち,16
M01503,福岡町,ふくおかまち,16
M01504,金沢市,かなざわし,17
M01505,七尾市,ななおし,17
M01506,小松市,こまつし,17
M01507,輪島市,わじまし,17
M01508,珠洲市,すずし,17
M01509,加賀市,かがし,17
M01510,羽咋市,はくいし,17
M01511,松任市,まっとうし,17
M01512,かほく市,かほくし,17
M01513,白山市,はくさんし,17
M01514,能美市,のみし,17
M01515,野々市市,ののいちし,17
M01516,山中町,やまなかまち,17
M01517,根上町,ねあがりまち,17
M01518,寺井町,てらいまち,17
M01519,辰口町,たつのくちまち,17
M01521,川北町,かわきたまち,17
M01523,美川町,みかわまち,17
M01524,鶴来町,つるぎまち,17
M01526,河内村,かわちむら,17
M01527,吉野谷村,よしのだにむら,17
M01528,鳥越村,とりごえむら,17
M01529,尾口村,おぐちむら,17
M01530,白峰村,しらみねむら,17
M01531,津幡町,つばたまち,17
M01532,高松町,たかまつまち,17
M01533,七塚町,ななつかまち,17
M01534,宇ノ気町,うのけまち,17
M01535,内灘町,うちなだまち,17
M01536,高浜町,たかはままち,17
M01537,富来町,とぎまち,17
M01538,志雄町,しおまち,17
M01539,志賀町,しかまち,17
M01540,押水町,おしみずまち,17
M01541,宝達志水町,ほうだつしみずちょう,17
M01542,田鶴浜町,たつるはままち,17
M01543,鳥屋町,とりやまち,17
M01544,中島町,なかじままち,17
M01545,鹿島町,かしままち,17
M01546,能登島町,のとじままち,17
M01547,鹿西町,ろくせいまち,17
M01548,中能登町,なかのとまち,17
M01549,穴水町,あなみずまち,17
M01550,門前町,もんぜんまち,17
M01551,能都町,のとまち,17
M01552,柳田村,やなぎだむら,17
M01553,内浦町,うちうらまち,17
M01554,能登町,のとちょう,17
M01555,福井市,ふくいし,18
M01556,敦賀市,つるがし,18
M01557,武生市,たけふし,18
M01558,小浜市,おばまし,18
M01559,大野市,おおのし,18
M01560,勝山市,かつやまし,18
M01561,鯖江市,さばえし,18
M01562,あわら市,あわらし,18
M01563,越前市,えちぜんし,18
M01564,坂井市,さかいし,18
M01565,足羽町,あすわちょう,18
M01566,美山町,みやまちょう,18
M01567,松岡町,まつおかちょう,18
M01568,永平寺町,えいへいじちょう,18
M01569,上志比村,かみしひむら,18
M01570,西谷村,にしたにむら,18
M01571,和泉村,いずみむら,18
M01572,三国町,みくにちょう,18
M01573,芦原町,あわらちょう,18
M01574,金津町,かなづちょう,18
M01575,丸岡町,まるおかちょう,18
M01576,春江町,はるえちょう,18
M01577,坂井町,さかいちょう,18
M01578,今立町,いまだてちょう,18
M01579,池田町,いけだちょう,18
M01580,南条町,なんじょうちょう,18
M01581,今庄町,いまじょうちょう,18
M01582,河野村,こうのむら,18
M01583,南越前町,みなみえちぜんちょう,18
M01584,朝日町,あさひちょう,18
M01585,宮崎村,みやざきむら,18
M01586,越前町,えちぜんちょう,18
M01587,越廼村,こしのむら,18
M01588,織田町,おたちょう,18
M01589,清水町,しみずちょう,18
M01590,三方町,みかたちょう,18
M01591,美浜町,みはまちょう,18
M01592,上中町,かみなかちょう,18
M01593,名田庄村,なたしょうむら,18
M01594,高浜町,たかはまちょう,18
M01595,大飯町,おおいちょう,18
M01596,おおい町,おおいちょう,18
M01597,若狭町,わかさちょう,18
M01598,甲府市,こうふし,19
M01599,富士吉田市,ふじよしだし,19
M01600,塩山市,えんざんし,19
M01601,都留市,つるし,19
M01602,山梨市,やまなしし,19
M01603,大月市,おおつきし,19
M01604,韮崎市,にらさきし,19
M01605,南アルプス市,みなみあるぷすし,19
M01606,北杜市,ほくとし,19
M01607,甲斐市,かいし,19
M01608,笛吹市,ふえふきし,19
M01609,上野原市,うえのはらし,19
M01610,甲州市,こうしゅうし,19
M01611,中央市,ちゅうおうし,19
M01612,春日居町,かすがいちょう,19
M01613,牧丘町,まきおかちょう,19
M01614,三富村,みとみむら,19
M01615,勝沼町,かつぬまちょう,19
M01616,大和村,やまとむら,19
M01617,石和町,いさわちょう,19
M01618,御坂町,みさかちょう,19
M01619,一宮町,いちのみやちょう,19
M01620,八代町,やつしろちょう,19
M01621,境川村,さかいがわむら,19
M01622,中道町,なかみちまち,19
M01623,芦川村,あしがわむら,19
M01624,豊富村,とよとみむら,19
M01625,上九一色村,かみくいしきむら,19
M01626,三珠町,みたまちょう,19
M01627,市川大門町,いちかわだいもんちょう,19
M01628,六郷町,ろくごうちょう,19
M01629,下部町,しもべちょう,19
M01630,市川三郷町,いちかわみさとちょう,19
M01631,増穂町,ますほちょう,19
M01632,鰍沢町,かじかざわちょう,19
M01633,中富町,なかとみちょう,19
M01634,早川町,はやかわちょう,19
M01635,身延町,みのぶちょう,19
M01636,南部町,なんぶちょう,19
M01637,富沢町,とみざわちょう,19
M01638,富士川町,ふじかわちょう,19
M01639,竜王町,りゅうおうちょう,19
M01640,敷島町,しきしままち,19
M01642,玉穂町,たまほちょう,19
M01644,昭和町,しょうわちょう,19
M01645,田富町,たとみちょう,19
M01646,八田村,はったむら,19
M01647,白根町,しらねまち,19
M01648,芦安村,あしやすむら,19
M01649,若草町,わかくさちょう,19
M01650,櫛形町,くしがたまち,19
M01651,甲西町,こうさいまち,19
M01652,双葉町,ふたばちょう,19
M01653,明野村,あけのむら,19
M01654,須玉町,すだまちょう,19
M01655,高根町,たかねちょう,19
M01656,長坂町,ながさかちょう,19
M01657,大泉村,おおいずみむら,19
M01658,小淵沢町,こぶちさわちょう,19
M01659,白州町,はくしゅうまち,19
M01660,武川村,むかわむら,19
M01661,秋山村,あきやまむら,19
M01662,道志村,どうしむら,19
M01663,西桂町,にしかつらちょう,19
M01664,忍野村,おしのむら,19
M01665,山中湖村,やまなかこむら,19
M01666,河口湖町,かわぐちこまち,19
M01667,勝山村,かつやまむら,19
M01668,足和田村,あしわだむら,19
M01669,鳴沢村,なるさわむら,19
M01670,富士河口湖町,ふじかわぐちこまち,19
M01671,上野原町,うえのはらまち,19
M01672,小菅村,こすげむら,19
M01673,丹波山村,たばやまむら,19
M01674,長野市,ながのし,20
M01675,松本市,まつもとし,20
M01676,上田市,うえだし,20
M01677,岡谷市,おかやし,20
M01678,飯田市,いいだし,20
M01679,諏訪市,すわし,20
M01680,須坂市,すざかし,20
M01681,小諸市,こもろし,20
M01682,伊那市,いなし,20
M01683,駒ヶ根市,こまがねし,20
M01684,中野市,なかのし,20
M01685,大町市,おおまちし,20
M01686,飯山市,いいやまし,20
M01687,茅野市,ちのし,20
M01688,塩尻市,しおじりし,20
M01689,更埴市,こうしょくし,20
M01690,佐久市,さくし,20
M01691,千曲市,ちくまし,20
M01692,東御市,とうみし,20
M01693,安曇野市,あづみのし,20
M01694,臼田町,うすだまち,20
M01695,佐久町,さくまち,20
M01696,小海町,こうみまち,20
M01697,川上村,かわかみむら,20
M01698,南牧村,みなみまきむら,20
M01699,南相木村,みなみあいきむら,20
M01700,北相木村,きたあいきむら,20
M01701,八千穂村,やちほむら,20
M01702,佐久穂町,さくほまち,20
M01703,軽井沢町,かるいざわまち,20
M01704,望月町,もちづきまち,20
M01705,御代田町,みよたまち,20
M01706,立科町,たてしなまち,20
M01707,浅科村,あさしなむら,20
M01708,北御牧村,きたみまきむら,20
M01709,丸子町,まるこまち,20
M01710,長門町,ながとまち,20
